longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879,231200.0,NEAR BAY
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,318300.0,NEAR BAY
-122.06,37.58,15.0,8112.0,1376.0,4576.0,1348.0,5.6758,253400.0,NEAR BAY
-122.05,37.57,7.0,10648.0,1818.0,6075.0,1797.0,6.1047,278200.0,NEAR BAY
-121.93,37.49,5.0,1150.0,311.0,648.0,245.0,3.5714,300000.0,<1H OCEAN
-122.07,37.52,3.0,14014.0,2861.0,7205.0,2753.0,6.0824,273500.0,NEAR BAY
-122.02,37.56,23.0,4332.0,857.0,2461.0,829.0,4.3594,223400.0,NEAR BAY
-122.02,37.56,35.0,1716.0,312.0,914.0,316.0,5.5737,214500.0,NEAR BAY
-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,220200.0,NEAR BAY
-122.03,37.56,24.0,8444.0,1492.0,4446.0,1491.0,4.6978,240300.0,NEAR BAY
-122.01,37.56,6.0,3028.0,778.0,1531.0,736.0,4.4259,158000.0,NEAR BAY
-122.01,37.55,26.0,2068.0,532.0,1434.0,495.0,3.3008,224200.0,NEAR BAY
-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,4.5687,177200.0,NEAR BAY
-122.01,37.56,24.0,2563.0,485.0,1174.0,501.0,3.8179,216100.0,NEAR BAY
-121.99,37.56,18.0,5505.0,1005.0,2641.0,971.0,5.0,269700.0,<1H OCEAN
-121.99,37.56,20.0,6462.0,1294.0,3288.0,1235.0,4.3393,231200.0,<1H OCEAN
-121.96,37.55,4.0,3746.0,993.0,1606.0,838.0,4.1387,162500.0,<1H OCEAN
-121.97,37.56,13.0,8918.0,1823.0,4518.0,1772.0,4.8052,254000.0,<1H OCEAN
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,196200.0,<1H OCEAN
-121.97,37.55,17.0,4924.0,1247.0,3080.0,1182.0,3.168,189400.0,<1H OCEAN
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,220800.0,<1H OCEAN
-121.99,37.55,16.0,6647.0,2098.0,4649.0,1903.0,2.9074,213800.0,<1H OCEAN
-121.94,37.56,15.0,5674.0,748.0,2412.0,714.0,8.3996,442900.0,<1H OCEAN
-121.95,37.55,21.0,10687.0,1540.0,4552.0,1520.0,6.6478,333400.0,<1H OCEAN
-121.93,37.54,25.0,1354.0,192.0,596.0,220.0,6.629,352400.0,<1H OCEAN
-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,305300.0,<1H OCEAN
-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,259600.0,<1H OCEAN
-121.95,37.54,29.0,3517.0,645.0,1724.0,585.0,4.6641,248900.0,<1H OCEAN
-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,356000.0,<1H OCEAN
-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,236000.0,<1H OCEAN
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,218800.0,<1H OCEAN
-121.96,37.53,28.0,2949.0,529.0,1538.0,545.0,4.9615,228000.0,<1H OCEAN
-121.96,37.53,18.0,2375.0,652.0,1252.0,586.0,2.6198,235900.0,<1H OCEAN
-121.97,37.54,28.0,2312.0,496.0,1344.0,467.0,4.7135,203200.0,<1H OCEAN
-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,197000.0,<1H OCEAN
-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,236400.0,<1H OCEAN
-121.98,37.53,28.0,2829.0,566.0,1610.0,540.0,4.6,223200.0,<1H OCEAN
-121.98,37.53,26.0,3179.0,703.0,2142.0,639.0,4.1947,222700.0,<1H OCEAN
-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,225000.0,<1H OCEAN
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,240100.0,<1H OCEAN
-121.99,37.54,28.0,3046.0,507.0,1772.0,516.0,5.3283,227900.0,<1H OCEAN
-121.99,37.55,28.0,2414.0,415.0,1106.0,453.0,4.8403,268600.0,<1H OCEAN
-122.0,37.54,29.0,4133.0,744.0,2023.0,749.0,5.1616,275100.0,<1H OCEAN
-122.01,37.55,34.0,2791.0,495.0,1276.0,468.0,4.9167,256300.0,NEAR BAY
-122.0,37.55,27.0,6103.0,1249.0,3026.0,1134.0,4.1591,332400.0,<1H OCEAN
-122.01,37.54,32.0,2572.0,406.0,1128.0,395.0,5.0,287600.0,NEAR BAY
-122.0,37.54,26.0,1910.0,371.0,852.0,357.0,5.8325,298900.0,<1H OCEAN
-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,287600.0,NEAR BAY
-121.99,37.53,25.0,5405.0,939.0,2831.0,923.0,5.0423,222200.0,<1H OCEAN
-121.97,37.52,26.0,3761.0,623.0,1776.0,613.0,4.5317,232600.0,<1H OCEAN
-121.97,37.51,25.0,3333.0,511.0,1671.0,504.0,5.4359,258300.0,<1H OCEAN
-121.97,37.52,23.0,4925.0,948.0,2530.0,894.0,5.0824,230900.0,<1H OCEAN
-121.95,37.52,33.0,3994.0,764.0,2721.0,763.0,5.2308,196900.0,<1H OCEAN
-121.96,37.51,22.0,5811.0,1125.0,3215.0,1086.0,4.4107,223500.0,<1H OCEAN
-121.96,37.52,26.0,4211.0,741.0,2352.0,734.0,5.2396,223900.0,<1H OCEAN
-121.93,37.53,27.0,5532.0,973.0,2855.0,960.0,4.7478,243500.0,<1H OCEAN
-121.92,37.53,7.0,28258.0,3864.0,12203.0,3701.0,8.4045,451100.0,<1H OCEAN
-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,500001.0,<1H OCEAN
-121.92,37.49,10.0,7441.0,1588.0,3571.0,1466.0,5.1643,193100.0,<1H OCEAN
-121.92,37.48,23.0,4314.0,676.0,1972.0,623.0,5.3813,264400.0,<1H OCEAN
-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,246900.0,<1H OCEAN
-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,337300.0,<1H OCEAN
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,284800.0,NEAR BAY
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,217300.0,NEAR BAY
-122.04,37.55,23.0,3170.0,532.0,1446.0,515.0,4.4357,291700.0,NEAR BAY
-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,223800.0,NEAR BAY
-122.05,37.54,25.0,4209.0,731.0,2568.0,703.0,5.2882,223100.0,NEAR BAY
-122.05,37.55,23.0,4247.0,835.0,2357.0,823.0,5.1321,211300.0,NEAR BAY
-122.04,37.53,25.0,4458.0,922.0,2998.0,890.0,3.9667,218500.0,NEAR BAY
-122.04,37.5,17.0,407.0,97.0,307.0,100.0,3.1696,156300.0,NEAR BAY
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,248200.0,NEAR BAY
-122.03,37.54,35.0,1867.0,343.0,1213.0,338.0,4.8214,186000.0,NEAR BAY
-122.03,37.54,6.0,2918.0,672.0,1911.0,639.0,4.1406,178200.0,NEAR BAY
-122.04,37.53,34.0,2316.0,478.0,1524.0,467.0,3.7364,190400.0,NEAR BAY
-122.02,37.54,31.0,1240.0,264.0,719.0,236.0,3.535,210300.0,NEAR BAY
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,208000.0,NEAR BAY
-122.03,37.53,18.0,1746.0,437.0,1268.0,404.0,3.256,183300.0,NEAR BAY
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,245700.0,NEAR BAY
-122.02,37.53,21.0,4280.0,673.0,2216.0,681.0,5.7072,242200.0,NEAR BAY
-122.0,37.51,7.0,6352.0,1390.0,3223.0,1316.0,4.9867,181700.0,<1H OCEAN
-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,299400.0,<1H OCEAN
-121.92,37.72,22.0,4638.0,716.0,2302.0,687.0,5.347,219500.0,<1H OCEAN
-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,231800.0,<1H OCEAN
-121.93,37.72,26.0,3816.0,637.0,1935.0,642.0,4.4697,221300.0,<1H OCEAN
-121.93,37.72,26.0,2806.0,459.0,1453.0,444.0,4.9107,213800.0,<1H OCEAN
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,206000.0,<1H OCEAN
-121.94,37.71,15.0,6473.0,1027.0,2484.0,970.0,5.0143,271100.0,<1H OCEAN
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,336500.0,<1H OCEAN
-121.92,37.64,46.0,1280.0,209.0,512.0,208.0,5.1406,315600.0,INLAND
-121.93,37.66,24.0,3166.0,424.0,1081.0,400.0,8.3337,500001.0,<1H OCEAN
-121.92,37.69,13.0,3742.0,555.0,1590.0,559.0,7.316,285400.0,<1H OCEAN
-121.9,37.66,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,323000.0,INLAND
-121.92,37.68,23.0,1655.0,223.0,706.0,219.0,7.2211,291900.0,<1H OCEAN
-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,225600.0,<1H OCEAN
-121.91,37.69,23.0,2179.0,308.0,926.0,299.0,5.9345,259600.0,<1H OCEAN
-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.177,262900.0,<1H OCEAN
-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817,257300.0,<1H OCEAN
-121.91,37.69,18.0,2876.0,423.0,1395.0,427.0,6.3132,259200.0,<1H OCEAN
-121.89,37.68,12.0,7490.0,1207.0,3329.0,1136.0,6.3373,339700.0,<1H OCEAN
-121.88,37.68,23.0,2234.0,270.0,854.0,286.0,7.333,337200.0,INLAND
-121.89,37.68,22.0,1898.0,239.0,734.0,245.0,6.2918,334100.0,<1H OCEAN
-121.88,37.67,16.0,4070.0,624.0,1543.0,577.0,6.5214,311500.0,INLAND
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,296900.0,INLAND
-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,247900.0,INLAND
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,300400.0,INLAND
-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,332400.0,<1H OCEAN
-121.9,37.67,7.0,9540.0,1294.0,3926.0,1229.0,7.4353,389800.0,<1H OCEAN
-121.88,37.66,29.0,2702.0,680.0,1360.0,642.0,3.1127,233000.0,INLAND
-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,238500.0,INLAND
-121.87,37.66,52.0,775.0,134.0,315.0,123.0,5.0677,233300.0,INLAND
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,231300.0,INLAND
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0,INLAND
-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,393200.0,<1H OCEAN
-121.87,37.67,10.0,4337.0,800.0,1813.0,743.0,5.5,247200.0,INLAND
-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879,229400.0,INLAND
-121.85,37.68,4.0,4719.0,741.0,1895.0,742.0,6.8132,282500.0,INLAND
-121.85,37.66,14.0,4236.0,701.0,1833.0,663.0,5.6399,300600.0,INLAND
-121.86,37.66,22.0,3634.0,664.0,1699.0,640.0,4.1597,293200.0,INLAND
-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,INLAND
-121.84,37.66,13.0,13182.0,2074.0,4847.0,1950.0,5.6417,352900.0,INLAND
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,400000.0,INLAND
-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,375000.0,INLAND
-121.86,37.7,13.0,9621.0,1344.0,4389.0,1391.0,6.6827,313700.0,INLAND
-121.89,37.69,4.0,6159.0,1510.0,2649.0,1241.0,3.62,139300.0,<1H OCEAN
-121.77,37.65,16.0,4290.0,554.0,1952.0,576.0,7.3588,327500.0,INLAND
-121.62,37.61,26.0,1786.0,306.0,771.0,279.0,5.7239,430600.0,INLAND
-121.61,37.77,32.0,404.0,74.0,144.0,58.0,4.2083,125000.0,INLAND
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,450000.0,INLAND
-121.73,37.71,12.0,5608.0,1049.0,2595.0,1067.0,3.9864,200200.0,INLAND
-121.75,37.71,11.0,12070.0,2220.0,5826.0,2125.0,4.8624,192400.0,INLAND
-121.77,37.74,25.0,494.0,81.0,254.0,85.0,9.1531,418800.0,INLAND
-121.8,37.7,22.0,5533.0,943.0,2474.0,910.0,4.7361,216800.0,INLAND
-121.8,37.69,17.0,3956.0,639.0,2222.0,662.0,5.4324,215500.0,INLAND
-121.82,37.69,12.0,1906.0,351.0,802.0,319.0,4.9375,227700.0,INLAND
-121.76,37.69,29.0,3433.0,711.0,1919.0,709.0,3.3841,184400.0,INLAND
-121.77,37.68,36.0,1687.0,372.0,950.0,372.0,3.5532,158400.0,INLAND
-121.78,37.69,34.0,2358.0,498.0,1157.0,461.0,3.3618,174600.0,INLAND
-121.78,37.69,35.0,2853.0,588.0,1761.0,572.0,4.3533,168400.0,INLAND
-121.79,37.69,25.0,6296.0,1082.0,3200.0,1047.0,4.5357,188400.0,INLAND
-121.76,37.7,9.0,3980.0,736.0,1705.0,679.0,5.7068,256700.0,INLAND
-121.75,37.69,26.0,2647.0,536.0,1422.0,522.0,3.7212,183800.0,INLAND
-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,183400.0,INLAND
-121.76,37.68,35.0,1864.0,357.0,1189.0,349.0,4.2361,177500.0,INLAND
-121.76,37.68,32.0,1078.0,207.0,555.0,197.0,3.1856,186900.0,INLAND
-121.73,37.68,17.0,20354.0,3493.0,8768.0,3293.0,5.4496,238900.0,INLAND
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,172500.0,INLAND
-121.77,37.68,44.0,495.0,112.0,277.0,109.0,2.6667,179200.0,INLAND
-121.76,37.68,52.0,2157.0,418.0,929.0,419.0,3.7301,204400.0,INLAND
-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806,209400.0,INLAND
-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907,264200.0,INLAND
-121.76,37.67,6.0,3023.0,518.0,1225.0,468.0,6.3705,350000.0,INLAND
-121.78,37.67,26.0,2211.0,344.0,1024.0,321.0,5.2649,199800.0,INLAND
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,211000.0,INLAND
-121.78,37.67,28.0,1773.0,278.0,804.0,269.0,4.8571,201100.0,INLAND
-121.78,37.66,25.0,1947.0,418.0,900.0,354.0,3.8523,193000.0,INLAND
-121.79,37.66,22.0,14701.0,2210.0,6693.0,2232.0,5.98,245000.0,INLAND
-119.78,38.69,17.0,1364.0,282.0,338.0,152.0,2.45,117600.0,INLAND
-119.93,38.72,15.0,2061.0,465.0,573.0,196.0,2.2417,97900.0,INLAND
-120.0,38.52,16.0,3045.0,543.0,202.0,102.0,3.15,140600.0,INLAND
-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,120900.0,INLAND
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,119000.0,INLAND
-120.55,38.46,16.0,1443.0,249.0,435.0,181.0,3.2031,129200.0,INLAND
-120.55,38.45,17.0,2277.0,474.0,767.0,356.0,2.5208,99100.0,INLAND
-120.55,38.43,18.0,1564.0,357.0,618.0,277.0,2.3549,108900.0,INLAND
-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,3.0125,111700.0,INLAND
-120.79,38.54,34.0,1133.0,254.0,495.0,187.0,2.05,68900.0,INLAND
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,96400.0,INLAND
-120.65,38.5,10.0,1783.0,337.0,638.0,262.0,2.65,116700.0,INLAND
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,123800.0,INLAND
-120.88,38.45,25.0,1374.0,297.0,657.0,288.0,2.5476,97900.0,INLAND
-120.79,38.43,40.0,1391.0,246.0,546.0,214.0,3.9107,129800.0,INLAND
-120.69,38.44,13.0,1473.0,265.0,597.0,228.0,4.2917,121300.0,INLAND
-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,107200.0,INLAND
-120.97,38.42,16.0,1748.0,322.0,4930.0,287.0,4.3029,121900.0,INLAND
-120.87,38.37,28.0,3998.0,765.0,1614.0,698.0,2.8125,113400.0,INLAND
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,99100.0,INLAND
-120.88,38.32,18.0,2791.0,492.0,1187.0,438.0,3.2589,103000.0,INLAND
-120.93,38.26,13.0,2084.0,449.0,834.0,305.0,3.2937,114200.0,INLAND
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,144100.0,INLAND
-120.77,38.38,15.0,4221.0,816.0,1737.0,743.0,2.3125,128600.0,INLAND
-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525,157200.0,INLAND
-120.66,38.4,18.0,2144.0,420.0,985.0,381.0,3.175,118500.0,INLAND
-120.65,38.42,23.0,1538.0,305.0,730.0,267.0,2.6078,116700.0,INLAND
-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,134800.0,INLAND
-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109900.0,INLAND
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,144300.0,INLAND
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,123600.0,INLAND
-121.83,39.76,12.0,9831.0,1921.0,4644.0,1775.0,3.1142,112600.0,INLAND
-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,107300.0,INLAND
-121.86,39.78,12.0,7653.0,1578.0,3628.0,1494.0,3.0905,117800.0,INLAND
-121.85,39.77,17.0,5273.0,1177.0,2446.0,1199.0,1.9362,89900.0,INLAND
-121.84,39.76,14.0,2351.0,620.0,1215.0,548.0,2.3155,102300.0,INLAND
-121.86,39.76,19.0,7254.0,1785.0,4030.0,1667.0,2.0094,87300.0,INLAND
-121.89,39.76,15.0,10265.0,1860.0,4591.0,1906.0,3.07,142600.0,INLAND
-121.88,39.74,12.0,14631.0,3298.0,7517.0,3262.0,1.6785,153100.0,INLAND
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,126600.0,INLAND
-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,118300.0,INLAND
-121.87,39.74,7.0,1737.0,290.0,747.0,265.0,3.9,147000.0,INLAND
-121.85,39.75,39.0,568.0,127.0,267.0,129.0,1.8095,78100.0,INLAND
-121.85,39.74,39.0,1139.0,265.0,623.0,264.0,2.2833,85800.0,INLAND
-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,84500.0,INLAND
-121.85,39.73,52.0,444.0,80.0,1107.0,98.0,3.4191,137500.0,INLAND
-121.85,39.73,17.0,3425.0,827.0,2469.0,758.0,0.9393,88900.0,INLAND
-121.86,39.74,13.0,3494.0,843.0,1571.0,784.0,1.1019,120200.0,INLAND
-121.84,39.75,29.0,4362.0,1053.0,2053.0,1000.0,1.7284,74500.0,INLAND
-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,85100.0,INLAND
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,130300.0,INLAND
-121.8,39.75,28.0,2551.0,378.0,1011.0,374.0,4.3309,125200.0,INLAND
-121.82,39.75,29.0,7744.0,1375.0,3316.0,1365.0,3.0253,111400.0,INLAND
-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,97000.0,INLAND
-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,122600.0,INLAND
-121.79,39.73,8.0,5690.0,1189.0,2887.0,1077.0,3.0625,116300.0,INLAND
-121.78,39.71,8.0,140.0,28.0,84.0,29.0,2.125,179200.0,INLAND
-121.82,39.73,44.0,2923.0,659.0,1371.0,626.0,2.2925,85800.0,INLAND
-121.84,39.73,52.0,677.0,152.0,379.0,154.0,1.6797,94800.0,INLAND
-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,200000.0,INLAND
-121.84,39.73,52.0,857.0,232.0,520.0,198.0,0.987,112500.0,INLAND
-121.84,39.72,52.0,1457.0,389.0,802.0,342.0,0.9566,69000.0,INLAND
-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,55000.0,INLAND
-121.83,39.73,52.0,1741.0,401.0,753.0,377.0,2.0064,77900.0,INLAND
-121.85,39.72,18.0,7272.0,1559.0,5022.0,1524.0,1.6911,98800.0,INLAND
-121.83,39.72,52.0,1890.0,420.0,974.0,383.0,1.6827,78700.0,INLAND
-121.81,39.7,21.0,5051.0,1054.0,2948.0,980.0,1.5863,81300.0,INLAND
-121.82,39.73,33.0,2242.0,517.0,1160.0,449.0,1.7426,60300.0,INLAND
-121.82,39.72,42.0,2978.0,694.0,1879.0,679.0,1.5064,66300.0,INLAND
-121.81,39.71,18.0,1222.0,250.0,708.0,281.0,2.0288,116700.0,INLAND
-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,4.5032,159700.0,INLAND
-121.89,39.71,26.0,2741.0,451.0,1217.0,437.0,3.7007,139200.0,INLAND
-121.97,39.79,16.0,1453.0,299.0,904.0,286.0,3.5735,89600.0,INLAND
-121.84,39.68,38.0,549.0,105.0,275.0,94.0,3.5375,153100.0,INLAND
-121.8,39.64,25.0,2202.0,422.0,1109.0,403.0,2.8306,87500.0,INLAND
-121.77,39.66,20.0,3759.0,,1705.0,600.0,4.712,158600.0,INLAND
-121.74,39.59,24.0,1535.0,279.0,726.0,272.0,2.3833,95100.0,INLAND
-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,93800.0,INLAND
-121.75,39.88,16.0,2867.0,559.0,1203.0,449.0,2.7143,95300.0,INLAND
-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,141300.0,INLAND
-121.54,40.06,17.0,858.0,262.0,47.0,27.0,2.4028,67500.0,INLAND
-121.51,39.97,22.0,1468.0,285.0,611.0,235.0,2.3036,73000.0,INLAND
-121.59,39.86,14.0,1527.0,269.0,665.0,261.0,2.8657,119600.0,INLAND
-121.58,39.83,16.0,4591.0,904.0,1904.0,812.0,2.2419,93200.0,INLAND
-121.6,39.8,10.0,1742.0,307.0,721.0,312.0,2.4537,117900.0,INLAND
-121.62,39.79,11.0,3835.0,727.0,1456.0,658.0,2.5374,97200.0,INLAND
-121.59,39.82,12.0,1958.0,369.0,875.0,354.0,2.3507,97600.0,INLAND
-121.6,39.83,12.0,3744.0,699.0,1532.0,660.0,2.3079,95300.0,INLAND
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,107700.0,INLAND
-121.6,39.79,18.0,2672.0,533.0,1151.0,532.0,2.567,102900.0,INLAND
-121.59,39.79,20.0,743.0,171.0,395.0,168.0,1.625,88300.0,INLAND
-121.59,39.78,16.0,2754.0,570.0,1063.0,543.0,1.4048,86500.0,INLAND
-121.59,39.78,18.0,945.0,205.0,385.0,207.0,2.1838,58000.0,INLAND
-121.6,39.77,26.0,1503.0,343.0,699.0,296.0,1.875,84000.0,INLAND
-121.61,39.77,25.0,1612.0,313.0,837.0,303.0,2.963,89500.0,INLAND
-121.63,39.78,28.0,1677.0,327.0,770.0,309.0,2.6823,93400.0,INLAND
-121.57,39.8,23.0,790.0,137.0,365.0,152.0,2.1912,115200.0,INLAND
-121.57,39.78,18.0,2221.0,459.0,952.0,440.0,2.0458,105700.0,INLAND
-121.59,39.77,24.0,1535.0,276.0,664.0,273.0,2.3068,97300.0,INLAND
-121.58,39.79,19.0,2636.0,523.0,1184.0,465.0,2.7863,108600.0,INLAND
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,104900.0,INLAND
-121.58,39.76,19.0,2487.0,485.0,1110.0,453.0,3.1061,110200.0,INLAND
-121.58,39.76,18.0,1676.0,332.0,733.0,318.0,1.7875,103800.0,INLAND
-121.59,39.75,20.0,908.0,206.0,481.0,211.0,2.2,80800.0,INLAND
-121.6,39.77,23.0,2263.0,497.0,1138.0,455.0,2.3403,87300.0,INLAND
-121.6,39.76,22.0,2447.0,556.0,1157.0,556.0,1.8245,85500.0,INLAND
-121.61,39.76,31.0,2431.0,512.0,1026.0,427.0,2.5428,85000.0,INLAND
-121.62,39.77,23.0,1759.0,366.0,788.0,359.0,1.8125,93500.0,INLAND
-121.65,39.76,31.0,1599.0,318.0,794.0,303.0,3.0,96700.0,INLAND
-121.63,39.76,22.0,2598.0,482.0,1151.0,490.0,2.8182,109700.0,INLAND
-121.62,39.76,14.0,2063.0,559.0,934.0,529.0,1.7788,85800.0,INLAND
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,92800.0,INLAND
-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,70500.0,INLAND
-121.64,39.74,20.0,1808.0,334.0,763.0,335.0,2.3711,121800.0,INLAND
-121.71,39.71,17.0,2748.0,556.0,1174.0,514.0,3.066,102600.0,INLAND
-121.66,39.66,17.0,3502.0,655.0,1763.0,613.0,2.9625,101200.0,INLAND
-121.56,39.69,8.0,2836.0,522.0,1163.0,512.0,3.13,168300.0,INLAND
-121.57,39.74,17.0,1619.0,292.0,705.0,285.0,2.4623,126100.0,INLAND
-121.59,39.74,17.0,1646.0,330.0,750.0,344.0,2.3798,83800.0,INLAND
-121.6,39.75,19.0,2888.0,591.0,984.0,499.0,1.9766,92600.0,INLAND
-121.6,39.68,15.0,1677.0,345.0,844.0,330.0,2.3958,111200.0,INLAND
-121.5,39.83,15.0,1896.0,408.0,893.0,334.0,1.6948,87500.0,INLAND
-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895,87500.0,INLAND
-121.39,39.61,22.0,2828.0,610.0,986.0,391.0,2.8871,94700.0,INLAND
-121.24,39.65,35.0,632.0,148.0,221.0,102.0,2.3684,62500.0,INLAND
-121.19,39.55,17.0,1483.0,284.0,481.0,211.0,1.4896,83300.0,INLAND
-121.36,39.52,15.0,2490.0,527.0,1229.0,497.0,2.3917,85700.0,INLAND
-121.56,39.52,9.0,818.0,197.0,358.0,197.0,1.7708,79500.0,INLAND
-121.56,39.52,26.0,1957.0,429.0,945.0,397.0,1.7308,53600.0,INLAND
-121.56,39.53,12.0,1733.0,421.0,1861.0,415.0,1.5771,65200.0,INLAND
-121.54,39.6,15.0,886.0,204.0,576.0,205.0,2.1467,84100.0,INLAND
-121.46,39.54,14.0,5549.0,1000.0,1822.0,919.0,2.9562,142300.0,INLAND
-121.49,39.52,25.0,848.0,153.0,436.0,155.0,3.9028,93800.0,INLAND
-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446,90800.0,INLAND
-121.47,39.49,17.0,1554.0,242.0,553.0,230.0,3.2174,91800.0,INLAND
-121.47,39.51,19.0,3720.0,636.0,1304.0,607.0,2.6921,97500.0,INLAND
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,91200.0,INLAND
-121.53,39.52,30.0,1030.0,161.0,448.0,159.0,2.4821,73800.0,INLAND
-121.53,39.52,24.0,1028.0,185.0,471.0,186.0,2.9688,86400.0,INLAND
-121.54,39.51,33.0,3585.0,757.0,1887.0,765.0,2.502,62100.0,INLAND
-121.52,39.51,30.0,3085.0,610.0,1688.0,575.0,2.334,72200.0,INLAND
